"","iso3c","date","value","indicatorID","indicator","iso2c","country","economy","oecs","caricom","lat","long","income","region"
"717","LCA","2015",2.07660481286811,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"718","LCA","2014",-0.266011688419457,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"719","LCA","2013",-6.02631420760093,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"720","LCA","2012",-11.3964894591502,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"721","LCA","2011",-15.3890276137448,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"722","LCA","2010",-13.6373953299881,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"723","LCA","2009",-9.7568434294565,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"724","LCA","2008",-23.6386589569883,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"725","LCA","2007",-25.7965115315299,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"726","LCA","2006",-24.362229942235,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"727","LCA","2005",-11.4015591324201,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"728","LCA","2004",-8.54476243055556,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"729","LCA","2003",-14.9431036384096,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"730","LCA","2002",-11.7781490123457,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"731","LCA","2001",-12.0520746887967,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"732","VCT","2018",-12.2197717848721,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"733","VCT","2017",-12.0196761428628,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"734","VCT","2016",-13.0469713813404,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"735","VCT","2015",-15.3315180356047,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"736","VCT","2014",-26.3131926403585,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"737","VCT","2013",-29.1562140135369,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"738","VCT","2012",-27.8348159194407,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"739","VCT","2011",-29.414293993591,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"740","VCT","2010",-30.5791542480605,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"741","VCT","2009",-29.2369087983602,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"742","VCT","2008",-33.1204998525024,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"743","VCT","2007",-28.0147117575284,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"744","VCT","2006",-19.5423911363797,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"745","VCT","2005",-18.5568843674717,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"746","VCT","2004",-19.7618815087537,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"747","VCT","2003",-16.4952414409664,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"748","VCT","2002",-9.08604888534891,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"749","VCT","2001",-8.69412364640922,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","VC","St. Vincent and the Grenadines","Service Based","OECS Member State","CARICOM Member State","13.2035","-61.2653","Upper middle income","Latin America & Caribbean "
"750","SUR","2019",-10.302604765139,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"751","SUR","2018",-3.41179480825962,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"752","SUR","2017",1.89710502611483,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"753","SUR","2016",-5.12893301573869,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"754","SUR","2015",-16.427292991529,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"755","SUR","2014",-7.9447179970796,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"756","SUR","2013",-3.80907333945483,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"757","SUR","2012",3.26046699609319,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"758","SUR","2011",9.75308043949003,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"759","SUR","2010",14.8979097807054,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"760","SUR","2009",2.87195431472081,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"761","SUR","2008",9.19057022066406,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"762","SUR","2007",11.0501488649051,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"763","SUR","2006",8.3993924507355,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"764","SUR","2005",-8.00718758930394,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","SR","Suriname","Service Based","Non-OECS Member State","CARICOM Member State","5.8232","-55.1679","Upper middle income","Latin America & Caribbean "
"765","TTO","2018",5.82105007260134,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"766","TTO","2017",5.37638859224595,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"767","TTO","2016",-4.39543972514855,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"768","TTO","2015",6.95908090066908,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"769","TTO","2014",13.8315263499218,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"770","TTO","2013",19.2634708626105,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"771","TTO","2012",13.4312002983726,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"772","TTO","2011",16.7608486555343,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"773","TTO","2010",18.8299351886903,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"774","TTO","2009",8.51638835816151,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"775","TTO","2008",30.4935230853501,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"776","TTO","2007",23.8728005055128,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"777","TTO","2006",38.7864453052226,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
"778","TTO","2005",24.2853098035383,"BN.CAB.XOKA.GD.ZS","Current account balance (% of GDP)","TT","Trinidad and Tobago","Commodity Based","Non-OECS Member State","CARICOM Member State","10.6596","-61.4789","High income","Latin America & Caribbean "
